invoice,customer_id,invoice_date,country,is_cancelled
497837,,2010-02-12 15:17:00,United Kingdom,False
497838,,2010-02-12 15:18:00,United Kingdom,False
497839,17954,2010-02-12 15:24:00,United Kingdom,False
497840,15288,2010-02-12 15:27:00,United Kingdom,False
497841,,2010-02-12 15:38:00,United Kingdom,False
497842,12976,2010-02-12 15:46:00,United Kingdom,False
497843,14827,2010-02-12 15:47:00,United Kingdom,False
497844,17258,2010-02-12 15:51:00,United Kingdom,False
497846,17955,2010-02-12 16:27:00,United Kingdom,False
497847,,2010-02-12 16:43:00,United Kingdom,False
497848,,2010-02-12 16:43:00,United Kingdom,False
497849,,2010-02-12 16:44:00,United Kingdom,False
497850,,2010-02-12 16:45:00,United Kingdom,False
497851,,2010-02-12 16:46:00,United Kingdom,False
497852,,2010-02-12 16:46:00,United Kingdom,False
497853,,2010-02-12 16:46:00,United Kingdom,False
497854,,2010-02-12 16:47:00,United Kingdom,False
497855,,2010-02-12 16:47:00,United Kingdom,False
497856,,2010-02-12 16:47:00,United Kingdom,False
497857,,2010-02-12 16:48:00,United Kingdom,False
497858,,2010-02-12 16:48:00,United Kingdom,False
497859,,2010-02-12 16:49:00,United Kingdom,False
497860,,2010-02-12 16:51:00,United Kingdom,False
497861,,2010-02-12 16:52:00,United Kingdom,False
497862,,2010-02-12 16:53:00,United Kingdom,False
497863,,2010-02-12 16:53:00,United Kingdom,False
497864,,2010-02-12 16:54:00,United Kingdom,False
497865,,2010-02-12 16:54:00,United Kingdom,False
497866,,2010-02-12 16:54:00,United Kingdom,False
497867,,2010-02-12 16:54:00,United Kingdom,False
497868,,2010-02-12 16:55:00,United Kingdom,False
497869,,2010-02-12 16:55:00,United Kingdom,False
497870,,2010-02-12 16:55:00,United Kingdom,False
497871,,2010-02-12 16:56:00,United Kingdom,False
497872,,2010-02-12 16:56:00,United Kingdom,False
497873,,2010-02-12 17:03:00,United Kingdom,False
497874,15527,2010-02-12 17:16:00,United Kingdom,False
497875,17029,2010-02-14 10:19:00,United Kingdom,False
497876,13050,2010-02-14 11:04:00,United Kingdom,False
497879,12422,2010-02-14 11:15:00,Australia,False
497880,16560,2010-02-14 11:23:00,United Kingdom,False
497881,15372,2010-02-14 11:24:00,United Kingdom,False
497882,12748,2010-02-14 11:42:00,United Kingdom,False
497883,13446,2010-02-14 11:52:00,United Kingdom,False
497884,16608,2010-02-14 11:57:00,United Kingdom,False
497885,15093,2010-02-14 12:06:00,United Kingdom,False
497887,14341,2010-02-14 12:09:00,United Kingdom,False
497888,14341,2010-02-14 12:11:00,United Kingdom,False
497889,17230,2010-02-14 12:15:00,United Kingdom,False
497890,17108,2010-02-14 12:22:00,United Kingdom,False
497891,15561,2010-02-14 12:22:00,United Kingdom,False
497892,13542,2010-02-14 12:22:00,United Kingdom,False
497893,15965,2010-02-14 12:28:00,United Kingdom,False
497894,15425,2010-02-14 12:36:00,United Kingdom,False
497895,12989,2010-02-14 12:37:00,United Kingdom,False
497896,12989,2010-02-14 12:37:00,United Kingdom,False
497897,15538,2010-02-14 12:38:00,United Kingdom,False
497898,18077,2010-02-14 12:49:00,United Kingdom,False
497899,16136,2010-02-14 12:49:00,United Kingdom,False
497901,12872,2010-02-14 12:52:00,United Kingdom,False
497902,15795,2010-02-14 12:57:00,United Kingdom,False
497903,15795,2010-02-14 12:58:00,United Kingdom,False
497905,13587,2010-02-14 13:17:00,United Kingdom,False
497906,14156,2010-02-14 13:26:00,EIRE,False
497907,14970,2010-02-14 13:37:00,United Kingdom,False
497908,14970,2010-02-14 13:38:00,United Kingdom,False
497909,15272,2010-02-14 13:39:00,United Kingdom,False
497910,15260,2010-02-14 13:40:00,United Kingdom,False
497911,17285,2010-02-14 14:10:00,United Kingdom,False
497912,12867,2010-02-14 14:35:00,United Kingdom,False
497913,16713,2010-02-14 14:38:00,United Kingdom,False
497914,13421,2010-02-14 14:45:00,United Kingdom,False
497915,13421,2010-02-14 14:54:00,United Kingdom,False
497916,17340,2010-02-14 14:54:00,United Kingdom,False
497917,13421,2010-02-14 15:13:00,United Kingdom,False
497918,17841,2010-02-14 15:22:00,United Kingdom,False
497919,16838,2010-02-14 15:27:00,United Kingdom,False
497920,15964,2010-02-14 15:30:00,United Kingdom,False
497921,14869,2010-02-14 15:38:00,United Kingdom,False
497922,14909,2010-02-14 15:47:00,United Kingdom,False
497923,18179,2010-02-14 15:51:00,United Kingdom,False
497924,,2010-02-14 16:01:00,United Kingdom,False
497925,14943,2010-02-14 16:04:00,United Kingdom,False
497926,12426,2010-02-15 08:41:00,Germany,False
497928,16225,2010-02-15 09:19:00,United Kingdom,False
497929,14302,2010-02-15 09:20:00,United Kingdom,False
497931,14258,2010-02-15 09:48:00,United Kingdom,False
497932,12391,2010-02-15 10:12:00,Cyprus,False
497933,16422,2010-02-15 10:33:00,United Kingdom,False
497934,16905,2010-02-15 10:43:00,United Kingdom,False
497935,13408,2010-02-15 10:47:00,United Kingdom,False
497936,15359,2010-02-15 10:47:00,United Kingdom,False
497937,15769,2010-02-15 10:49:00,United Kingdom,False
497939,17091,2010-02-15 10:56:00,United Kingdom,False
497941,14282,2010-02-15 11:22:00,United Kingdom,False
497942,14238,2010-02-15 11:39:00,United Kingdom,False
497943,13225,2010-02-15 11:46:00,United Kingdom,False
497944,13225,2010-02-15 11:50:00,United Kingdom,False
497945,,2010-02-15 11:55:00,United Kingdom,False
497946,13902,2010-02-15 11:57:00,Denmark,False
497947,12380,2010-02-15 12:05:00,Belgium,False
497948,13081,2010-02-15 12:05:00,United Kingdom,False
497949,16327,2010-02-15 12:10:00,United Kingdom,False
497950,16027,2010-02-15 12:17:00,United Kingdom,False
497952,12380,2010-02-15 12:31:00,Belgium,False
497953,16330,2010-02-15 12:36:00,United Kingdom,False
497954,16225,2010-02-15 12:50:00,United Kingdom,False
497955,14543,2010-02-15 12:54:00,United Kingdom,False
497956,17136,2010-02-15 13:13:00,United Kingdom,False
497957,15371,2010-02-15 13:14:00,United Kingdom,False
497958,14680,2010-02-15 13:20:00,United Kingdom,False
497959,16544,2010-02-15 13:20:00,United Kingdom,False
497963,14527,2010-02-15 13:27:00,United Kingdom,False
497966,16544,2010-02-15 13:28:00,United Kingdom,False
497969,16544,2010-02-15 13:29:00,United Kingdom,False
497983,16860,2010-02-15 13:46:00,United Kingdom,False
497988,,2010-02-15 14:15:00,United Kingdom,False
497989,,2010-02-15 14:16:00,United Kingdom,False
497994,,2010-02-15 14:17:00,United Kingdom,False
498012,17241,2010-02-15 14:47:00,United Kingdom,False
498013,15311,2010-02-15 14:49:00,United Kingdom,False
498014,15805,2010-02-15 15:00:00,United Kingdom,False
498015,17442,2010-02-15 15:54:00,United Kingdom,False
498016,,2010-02-15 16:11:00,United Kingdom,False
498017,,2010-02-15 16:13:00,United Kingdom,False
498018,12835,2010-02-15 16:45:00,United Kingdom,False
498019,13089,2010-02-15 16:57:00,United Kingdom,False
498020,13089,2010-02-15 17:00:00,United Kingdom,False
498021,14911,2010-02-15 17:01:00,EIRE,False
498022,13089,2010-02-15 17:01:00,United Kingdom,False
498024,,2010-02-15 17:15:00,United Kingdom,False
498025,15640,2010-02-15 17:17:00,United Kingdom,False
498026,15640,2010-02-15 17:26:00,United Kingdom,False
498027,17644,2010-02-16 08:44:00,United Kingdom,False
498028,15323,2010-02-16 09:21:00,United Kingdom,False
498029,17662,2010-02-16 09:38:00,United Kingdom,False
498030,,2010-02-16 09:53:00,United Kingdom,False
498031,,2010-02-16 09:58:00,United Kingdom,False
498032,,2010-02-16 10:05:00,United Kingdom,False
498033,,2010-02-16 10:06:00,United Kingdom,False
498034,,2010-02-16 10:08:00,United Kingdom,False
498035,18172,2010-02-16 10:10:00,United Kingdom,False
498036,,2010-02-16 10:10:00,United Kingdom,False
498037,13802,2010-02-16 10:11:00,United Kingdom,False
498038,,2010-02-16 10:14:00,United Kingdom,False
498039,,2010-02-16 10:17:00,United Kingdom,False
498041,16098,2010-02-16 10:26:00,United Kingdom,False
498042,14369,2010-02-16 10:28:00,United Kingdom,False
498043,16359,2010-02-16 10:39:00,United Kingdom,False
498044,14989,2010-02-16 10:40:00,United Kingdom,False
498045,16584,2010-02-16 10:41:00,United Kingdom,False
498046,15051,2010-02-16 10:44:00,United Kingdom,False
498047,13381,2010-02-16 10:45:00,United Kingdom,False
498048,14606,2010-02-16 10:55:00,United Kingdom,False
498049,13407,2010-02-16 11:13:00,United Kingdom,False
498052,17404,2010-02-16 11:58:00,Sweden,False
498053,17171,2010-02-16 12:02:00,United Kingdom,False
498054,16158,2010-02-16 12:06:00,United Kingdom,False
498055,14669,2010-02-16 12:11:00,United Kingdom,False
498056,,2010-02-16 12:11:00,United Kingdom,False
498057,,2010-02-16 12:12:00,United Kingdom,False
498058,,2010-02-16 12:12:00,United Kingdom,False
498059,,2010-02-16 12:12:00,United Kingdom,False
498060,17287,2010-02-16 12:13:00,United Kingdom,False
498061,,2010-02-16 12:14:00,United Kingdom,False
498062,,2010-02-16 12:15:00,United Kingdom,False
498063,,2010-02-16 12:16:00,United Kingdom,False
498064,,2010-02-16 12:16:00,United Kingdom,False
498065,,2010-02-16 12:16:00,United Kingdom,False
498066,,2010-02-16 12:17:00,United Kingdom,False
498067,,2010-02-16 12:17:00,United Kingdom,False
498068,,2010-02-16 12:18:00,United Kingdom,False
498069,,2010-02-16 12:18:00,United Kingdom,False
498070,14669,2010-02-16 12:19:00,United Kingdom,False
498071,,2010-02-16 12:19:00,United Kingdom,False
498072,,2010-02-16 12:19:00,United Kingdom,False
498073,,2010-02-16 12:19:00,United Kingdom,False
498074,,2010-02-16 12:20:00,United Kingdom,False
498075,,2010-02-16 12:20:00,United Kingdom,False
498076,,2010-02-16 12:21:00,United Kingdom,False
498077,,2010-02-16 12:21:00,United Kingdom,False
498078,14320,2010-02-16 12:22:00,United Kingdom,False
498079,,2010-02-16 12:22:00,United Kingdom,False
498080,,2010-02-16 12:22:00,United Kingdom,False
498081,,2010-02-16 12:22:00,United Kingdom,False
498082,,2010-02-16 12:23:00,United Kingdom,False
498083,,2010-02-16 12:23:00,United Kingdom,False
498084,,2010-02-16 12:23:00,United Kingdom,False
498085,,2010-02-16 12:24:00,United Kingdom,False
498086,,2010-02-16 12:24:00,United Kingdom,False
498087,,2010-02-16 12:26:00,United Kingdom,False
498088,,2010-02-16 12:26:00,United Kingdom,False
498089,13397,2010-02-16 12:29:00,United Kingdom,False
498090,17287,2010-02-16 12:30:00,United Kingdom,False
498091,14639,2010-02-16 12:35:00,United Kingdom,False
498093,15372,2010-02-16 12:42:00,United Kingdom,False
498094,17778,2010-02-16 12:44:00,United Kingdom,False
498095,16940,2010-02-16 12:50:00,United Kingdom,False
498096,12836,2010-02-16 12:59:00,United Kingdom,False
498097,16525,2010-02-16 13:12:00,United Kingdom,False
498098,17789,2010-02-16 13:16:00,United Kingdom,False
498099,14466,2010-02-16 13:23:00,United Kingdom,False
498100,15325,2010-02-16 13:30:00,United Kingdom,False
498101,12960,2010-02-16 13:32:00,United Kingdom,False
498102,15372,2010-02-16 13:33:00,United Kingdom,False
498103,15680,2010-02-16 13:39:00,United Kingdom,False
498104,13503,2010-02-16 13:49:00,United Kingdom,False
498105,15372,2010-02-16 13:52:00,United Kingdom,False
498106,14525,2010-02-16 13:53:00,United Kingdom,False
498107,15078,2010-02-16 13:57:00,United Kingdom,False
498108,13468,2010-02-16 14:03:00,United Kingdom,False
498110,13503,2010-02-16 14:11:00,United Kingdom,False
498112,12972,2010-02-16 14:30:00,United Kingdom,False
498114,15311,2010-02-16 14:32:00,United Kingdom,False
498116,14113,2010-02-16 14:35:00,United Kingdom,False
498117,,2010-02-16 14:37:00,United Kingdom,False
498118,16701,2010-02-16 14:49:00,United Kingdom,False
498119,13078,2010-02-16 15:13:00,United Kingdom,False
498120,13089,2010-02-16 15:25:00,United Kingdom,False
498121,17351,2010-02-16 15:27:00,United Kingdom,False
498123,16409,2010-02-16 15:35:00,United Kingdom,False
498124,17931,2010-02-16 15:47:00,United Kingdom,False
498125,13842,2010-02-16 15:54:00,United Kingdom,False
498126,13842,2010-02-16 15:55:00,United Kingdom,False
498127,13842,2010-02-16 15:56:00,United Kingdom,False
498128,16911,2010-02-16 16:12:00,United Kingdom,False
498130,15662,2010-02-16 16:47:00,United Kingdom,False
498131,17342,2010-02-16 16:50:00,United Kingdom,False
498132,16774,2010-02-16 16:53:00,United Kingdom,False
498133,,2010-02-16 17:24:00,United Kingdom,False
498134,,2010-02-16 17:25:00,United Kingdom,False
498135,14911,2010-02-16 17:47:00,EIRE,False
498136,13728,2010-02-17 08:32:00,United Kingdom,False
498137,14465,2010-02-17 08:47:00,United Kingdom,False
498138,14944,2010-02-17 08:47:00,United Kingdom,False
498139,14944,2010-02-17 08:49:00,United Kingdom,False
498141,13659,2010-02-17 09:05:00,United Kingdom,False
498142,17364,2010-02-17 09:43:00,United Kingdom,False
498143,13901,2010-02-17 09:53:00,United Kingdom,False
498144,,2010-02-17 10:04:00,United Kingdom,False
498145,14156,2010-02-17 10:04:00,EIRE,False
498146,,2010-02-17 10:08:00,United Kingdom,False
498147,,2010-02-17 10:12:00,United Kingdom,False
498148,,2010-02-17 10:12:00,United Kingdom,False
498149,18285,2010-02-17 10:24:00,United Kingdom,False
498150,,2010-02-17 10:28:00,United Kingdom,False
498152,13902,2010-02-17 10:51:00,Denmark,False
498153,14198,2010-02-17 11:05:00,United Kingdom,False
498154,14732,2010-02-17 11:27:00,United Kingdom,False
498155,14732,2010-02-17 11:29:00,United Kingdom,False
498156,17888,2010-02-17 11:31:00,United Kingdom,False
498157,14244,2010-02-17 11:40:00,United Kingdom,False
498158,15002,2010-02-17 11:44:00,United Kingdom,False
498159,17646,2010-02-17 11:49:00,United Kingdom,False
498160,15911,2010-02-17 11:58:00,United Kingdom,False
498161,15251,2010-02-17 12:03:00,United Kingdom,False
498162,17560,2010-02-17 12:11:00,United Kingdom,False
498163,17511,2010-02-17 12:12:00,United Kingdom,False
498164,13613,2010-02-17 12:40:00,United Kingdom,False
498205,14276,2010-02-17 13:10:00,United Kingdom,False
498213,18092,2010-02-17 13:16:00,United Kingdom,False
498215,,2010-02-17 13:19:00,United Kingdom,False
498216,17377,2010-02-17 13:26:00,United Kingdom,False
498217,17426,2010-02-17 13:39:00,United Kingdom,False
498221,17075,2010-02-17 13:53:00,United Kingdom,False
498222,14584,2010-02-17 14:01:00,United Kingdom,False
498223,16447,2010-02-17 14:09:00,United Kingdom,False
498224,17757,2010-02-17 14:24:00,United Kingdom,False
498236,15061,2010-02-17 14:34:00,United Kingdom,False
498238,15768,2010-02-17 14:35:00,United Kingdom,False
498240,12921,2010-02-17 14:35:00,United Kingdom,False
498249,14911,2010-02-17 14:39:00,EIRE,False
498254,14911,2010-02-17 14:42:00,EIRE,False
498256,16553,2010-02-17 14:43:00,United Kingdom,False
498260,13317,2010-02-17 14:47:00,United Kingdom,False
498261,16938,2010-02-17 14:47:00,United Kingdom,False
498267,,2010-02-17 14:59:00,United Kingdom,False
498269,16928,2010-02-17 15:03:00,United Kingdom,False
498270,18218,2010-02-17 15:11:00,United Kingdom,False
498276,16422,2010-02-17 15:41:00,United Kingdom,False
498277,,2010-02-17 16:00:00,United Kingdom,False
498281,17739,2010-02-17 16:23:00,United Kingdom,False
498283,17858,2010-02-17 16:40:00,United Kingdom,False
498284,13798,2010-02-17 16:43:00,United Kingdom,False
498287,,2010-02-17 16:54:00,United Kingdom,False
498288,17576,2010-02-17 16:55:00,United Kingdom,False
498289,,2010-02-17 16:55:00,United Kingdom,False
498290,17858,2010-02-17 17:02:00,United Kingdom,False
498291,14322,2010-02-18 08:49:00,United Kingdom,False
498292,14495,2010-02-18 08:49:00,United Kingdom,False
498294,14890,2010-02-18 09:00:00,United Kingdom,False
498300,17157,2010-02-18 09:14:00,United Kingdom,False
498301,13767,2010-02-18 09:20:00,United Kingdom,False
498303,15640,2010-02-18 09:31:00,United Kingdom,False
498305,15827,2010-02-18 09:32:00,United Kingdom,False
498307,14560,2010-02-18 09:46:00,United Kingdom,False
498325,15544,2010-02-18 10:26:00,United Kingdom,False
498326,13773,2010-02-18 10:27:00,United Kingdom,False
498328,15586,2010-02-18 10:27:00,United Kingdom,False
498336,12993,2010-02-18 10:35:00,United Kingdom,False
498338,13020,2010-02-18 10:35:00,United Kingdom,False
498340,16143,2010-02-18 11:00:00,United Kingdom,False
498341,17961,2010-02-18 11:12:00,United Kingdom,False
498343,12600,2010-02-18 11:19:00,Germany,False
498345,13431,2010-02-18 11:53:00,United Kingdom,False
498346,16563,2010-02-18 11:56:00,United Kingdom,False
498347,16713,2010-02-18 12:01:00,United Kingdom,False
498348,18172,2010-02-18 12:16:00,United Kingdom,False
498349,14967,2010-02-18 12:22:00,United Kingdom,False
498350,14085,2010-02-18 12:25:00,United Kingdom,False
498351,13206,2010-02-18 12:34:00,United Kingdom,False
498352,12898,2010-02-18 12:36:00,United Kingdom,False
498353,12949,2010-02-18 12:36:00,United Kingdom,False
498354,14527,2010-02-18 12:50:00,United Kingdom,False
498355,14239,2010-02-18 12:57:00,United Kingdom,False
498357,17841,2010-02-18 13:15:00,United Kingdom,False
498359,14040,2010-02-18 13:28:00,United Kingdom,False
498360,12748,2010-02-18 13:29:00,United Kingdom,False
498361,13394,2010-02-18 13:34:00,United Kingdom,False
498362,14952,2010-02-18 13:38:00,United Kingdom,False
498363,14952,2010-02-18 13:42:00,United Kingdom,False
498364,16170,2010-02-18 13:50:00,United Kingdom,False
498365,13579,2010-02-18 13:53:00,United Kingdom,False
498366,14152,2010-02-18 13:57:00,United Kingdom,False
498378,18178,2010-02-18 14:25:00,United Kingdom,False
498379,13680,2010-02-18 14:29:00,United Kingdom,False
498380,12891,2010-02-18 14:32:00,United Kingdom,False
498381,17763,2010-02-18 14:32:00,United Kingdom,False
498383,15693,2010-02-18 14:37:00,United Kingdom,False
498389,14606,2010-02-18 14:43:00,United Kingdom,False
498391,,2010-02-18 14:50:00,United Kingdom,False
498393,,2010-02-18 15:09:00,United Kingdom,False
498394,,2010-02-18 15:10:00,United Kingdom,False
498395,14646,2010-02-18 15:13:00,Netherlands,False
498396,14646,2010-02-18 15:16:00,Netherlands,False
498397,17721,2010-02-18 15:18:00,United Kingdom,False
498398,14646,2010-02-18 15:19:00,Netherlands,False
498399,12747,2010-02-18 15:20:00,United Kingdom,False
498400,15005,2010-02-18 15:33:00,United Kingdom,False
498401,17469,2010-02-18 15:44:00,United Kingdom,False
498403,18153,2010-02-18 15:50:00,United Kingdom,False
498416,14783,2010-02-18 16:16:00,United Kingdom,False
498418,18257,2010-02-18 16:20:00,United Kingdom,False
498421,18008,2010-02-18 16:31:00,United Kingdom,False
498429,15306,2010-02-18 17:12:00,United Kingdom,False
498430,15615,2010-02-18 17:17:00,United Kingdom,False
498431,14031,2010-02-18 17:29:00,United Kingdom,False
498432,16487,2010-02-18 17:36:00,United Kingdom,False
498433,13001,2010-02-18 17:50:00,United Kingdom,False
498434,13952,2010-02-18 18:20:00,United Kingdom,False
498435,14686,2010-02-18 18:29:00,United Kingdom,False
498436,14686,2010-02-18 18:33:00,United Kingdom,False
498437,17941,2010-02-18 19:11:00,United Kingdom,False
498438,13333,2010-02-19 09:26:00,United Kingdom,False
498439,14285,2010-02-19 09:36:00,United Kingdom,False
498440,18102,2010-02-19 09:37:00,United Kingdom,False
498441,,2010-02-19 09:37:00,United Kingdom,False
498442,13004,2010-02-19 09:41:00,United Kingdom,False
498443,,2010-02-19 09:49:00,United Kingdom,False
498444,,2010-02-19 09:52:00,United Kingdom,False
498445,16656,2010-02-19 10:01:00,United Kingdom,False
498446,13093,2010-02-19 10:16:00,United Kingdom,False
498447,16467,2010-02-19 10:20:00,United Kingdom,False
498448,13957,2010-02-19 10:32:00,United Kingdom,False
498457,17949,2010-02-19 10:39:00,United Kingdom,False
498463,13769,2010-02-19 10:41:00,United Kingdom,False
498473,12931,2010-02-19 10:44:00,United Kingdom,False
498485,,2010-02-19 10:49:00,United Kingdom,False
498486,,2010-02-19 10:54:00,United Kingdom,False
498487,,2010-02-19 10:54:00,United Kingdom,False
498488,,2010-02-19 10:55:00,United Kingdom,False
498489,,2010-02-19 10:55:00,United Kingdom,False
498490,,2010-02-19 10:55:00,United Kingdom,False
498491,,2010-02-19 10:56:00,United Kingdom,False
498492,,2010-02-19 10:56:00,United Kingdom,False
498493,,2010-02-19 11:03:00,United Kingdom,False
498494,,2010-02-19 11:06:00,United Kingdom,False
498495,,2010-02-19 11:06:00,United Kingdom,False
498496,,2010-02-19 11:06:00,United Kingdom,False
498497,,2010-02-19 11:07:00,United Kingdom,False
498498,,2010-02-19 11:07:00,United Kingdom,False
498499,,2010-02-19 11:08:00,United Kingdom,False
498500,,2010-02-19 11:08:00,United Kingdom,False
498501,,2010-02-19 11:08:00,United Kingdom,False
498502,,2010-02-19 11:09:00,United Kingdom,False
498503,,2010-02-19 11:11:00,United Kingdom,False
498504,12931,2010-02-19 11:29:00,United Kingdom,False
498505,17949,2010-02-19 11:34:00,United Kingdom,False
498507,16029,2010-02-19 11:41:00,United Kingdom,False
498508,16574,2010-02-19 11:46:00,United Kingdom,False
498510,13929,2010-02-19 11:54:00,United Kingdom,False
498511,13604,2010-02-19 12:02:00,United Kingdom,False
498512,,2010-02-19 12:05:00,United Kingdom,False
498513,17145,2010-02-19 12:07:00,United Kingdom,False
498515,15465,2010-02-19 12:10:00,United Kingdom,False
498516,18231,2010-02-19 12:12:00,United Kingdom,False
498517,15808,2010-02-19 12:34:00,United Kingdom,False
498518,15867,2010-02-19 12:48:00,United Kingdom,False
498519,16393,2010-02-19 12:50:00,United Kingdom,False
498521,17139,2010-02-19 13:15:00,United Kingdom,False
498522,13662,2010-02-19 13:21:00,United Kingdom,False
498523,,2010-02-19 13:22:00,United Kingdom,False
498524,13662,2010-02-19 13:23:00,United Kingdom,False
498525,13552,2010-02-19 13:28:00,United Kingdom,False
498526,13552,2010-02-19 13:29:00,United Kingdom,False
498527,17816,2010-02-19 13:53:00,United Kingdom,False
498528,15311,2010-02-19 14:11:00,United Kingdom,False
498542,,2010-02-19 14:33:00,United Kingdom,False
498543,17961,2010-02-19 14:44:00,United Kingdom,False
498545,13191,2010-02-19 17:02:00,United Kingdom,False
498547,18283,2010-02-19 17:16:00,United Kingdom,False
498548,17400,2010-02-19 17:40:00,United Kingdom,False
498549,,2010-02-19 18:04:00,United Kingdom,False
498550,12416,2010-02-21 10:19:00,Australia,False
498552,17243,2010-02-21 10:25:00,United Kingdom,False
498553,15013,2010-02-21 11:02:00,United Kingdom,False
498554,13761,2010-02-21 11:08:00,United Kingdom,False
498555,14878,2010-02-21 11:14:00,United Kingdom,False
498558,14878,2010-02-21 11:19:00,United Kingdom,False
498559,14878,2010-02-21 11:22:00,United Kingdom,False
498560,16335,2010-02-21 11:29:00,United Kingdom,False
498561,15988,2010-02-21 11:36:00,United Kingdom,False
498562,15182,2010-02-21 12:03:00,United Kingdom,False
498564,14505,2010-02-21 12:25:00,United Kingdom,False
498565,16485,2010-02-21 12:31:00,United Kingdom,False
498566,16912,2010-02-21 12:36:00,United Kingdom,False
498567,16693,2010-02-21 12:42:00,United Kingdom,False
498568,14239,2010-02-21 12:43:00,United Kingdom,False
498569,14911,2010-02-21 12:50:00,EIRE,False
498570,15059,2010-02-21 12:52:00,United Kingdom,False
498571,15774,2010-02-21 12:57:00,United Kingdom,False
498573,14606,2010-02-21 13:16:00,United Kingdom,False
498574,15498,2010-02-21 13:18:00,United Kingdom,False
498575,14560,2010-02-21 13:37:00,United Kingdom,False
498577,16948,2010-02-21 13:48:00,United Kingdom,False
498578,13980,2010-02-21 14:18:00,United Kingdom,False
498579,17332,2010-02-21 14:41:00,United Kingdom,False
498581,13571,2010-02-21 14:57:00,United Kingdom,False
498584,16200,2010-02-21 15:06:00,United Kingdom,False
498585,16200,2010-02-21 15:09:00,United Kingdom,False
498587,15928,2010-02-21 15:16:00,United Kingdom,False
498588,12945,2010-02-21 15:18:00,United Kingdom,False
498589,14895,2010-02-21 15:19:00,United Kingdom,False
498590,13044,2010-02-21 15:28:00,United Kingdom,False
498592,16450,2010-02-21 15:46:00,United Kingdom,False
498593,14602,2010-02-21 15:47:00,United Kingdom,False
498594,16797,2010-02-21 15:48:00,United Kingdom,False
498596,13152,2010-02-21 15:58:00,United Kingdom,False
498597,16273,2010-02-21 16:02:00,United Kingdom,False
498601,13538,2010-02-21 16:09:00,United Kingdom,False
498610,13393,2010-02-22 09:17:00,United Kingdom,False
498611,13540,2010-02-22 09:22:00,United Kingdom,False
498612,13540,2010-02-22 09:24:00,United Kingdom,False
498613,12360,2010-02-22 09:32:00,Austria,False
498614,14849,2010-02-22 09:48:00,United Kingdom,False
498615,13434,2010-02-22 09:54:00,United Kingdom,False
498616,12391,2010-02-22 10:13:00,Cyprus,False
498617,12389,2010-02-22 10:15:00,Australia,False
498618,15382,2010-02-22 10:24:00,United Kingdom,False
498620,,2010-02-22 10:37:00,United Kingdom,False
498621,,2010-02-22 10:38:00,United Kingdom,False
498622,16985,2010-02-22 10:38:00,United Kingdom,False
498623,,2010-02-22 10:38:00,United Kingdom,False
498624,,2010-02-22 10:39:00,United Kingdom,False
498625,,2010-02-22 10:41:00,United Kingdom,False
498636,14159,2010-02-22 11:11:00,United Kingdom,False
498642,16057,2010-02-22 11:13:00,United Kingdom,False
498648,17955,2010-02-22 11:22:00,United Kingdom,False
498688,,2010-02-22 11:37:00,United Kingdom,False
498689,,2010-02-22 11:38:00,United Kingdom,False
498692,,2010-02-22 11:38:00,United Kingdom,False
498693,,2010-02-22 11:38:00,United Kingdom,False
498694,13787,2010-02-22 11:42:00,United Kingdom,False
498695,,2010-02-22 12:03:00,United Kingdom,False
498696,16619,2010-02-22 12:05:00,United Kingdom,False
498697,14997,2010-02-22 12:11:00,United Kingdom,False
498698,,2010-02-22 12:29:00,United Kingdom,False
498699,,2010-02-22 12:32:00,United Kingdom,False
498700,,2010-02-22 12:34:00,United Kingdom,False
498701,,2010-02-22 12:35:00,United Kingdom,False
498702,,2010-02-22 12:36:00,United Kingdom,False
498704,17841,2010-02-22 12:44:00,United Kingdom,False
498705,14680,2010-02-22 12:44:00,United Kingdom,False
498706,17439,2010-02-22 12:48:00,United Kingdom,False
498707,,2010-02-22 12:48:00,United Kingdom,False
498708,13199,2010-02-22 12:48:00,United Kingdom,False
498709,13217,2010-02-22 12:49:00,United Kingdom,False
498710,,2010-02-22 12:55:00,United Kingdom,False
498711,,2010-02-22 12:55:00,United Kingdom,False
498712,,2010-02-22 12:56:00,United Kingdom,False
498713,17195,2010-02-22 13:05:00,United Kingdom,False
498714,,2010-02-22 13:09:00,United Kingdom,False
498715,17081,2010-02-22 13:19:00,United Kingdom,False
498716,15754,2010-02-22 13:31:00,United Kingdom,False
498717,17259,2010-02-22 13:38:00,United Kingdom,False
498718,17675,2010-02-22 13:40:00,United Kingdom,False
498719,13854,2010-02-22 13:44:00,United Kingdom,False
498720,15673,2010-02-22 14:28:00,United Kingdom,False
498721,13178,2010-02-22 14:34:00,United Kingdom,False
498722,16071,2010-02-22 14:48:00,United Kingdom,False
498723,13340,2010-02-22 14:54:00,United Kingdom,False
498724,13340,2010-02-22 14:59:00,United Kingdom,False
498725,14667,2010-02-22 15:12:00,United Kingdom,False
498726,13576,2010-02-22 15:13:00,United Kingdom,False
498727,,2010-02-22 15:39:00,United Kingdom,False
498728,13408,2010-02-22 15:39:00,United Kingdom,False
498729,17829,2010-02-22 15:39:00,United Arab Emirates,False
498730,,2010-02-22 15:39:00,United Kingdom,False
498731,,2010-02-22 15:40:00,United Kingdom,False
498732,,2010-02-22 15:47:00,United Kingdom,False
